0,0.34333177762254063,-0.204196922089519,0.07508858376741046
0.10000014305114746,0.3426807431100185,-0.20004079985999468,0.08500018065217319
0.20000004768371582,0.3344258513712961,-0.20363792639997236,0.08771859842610752
0.3000001907348633,0.3363375878532757,-0.2083334407108719,0.08182886374694931
0.40000009536743164,0.3378196206443942,-0.20024038104807929,0.07364646316469248
0.5,0.320248639477958,-0.2117264149702276,0.06051793609725564
0.6000001430511475,0.3405561923227971,-0.22533197589492637,0.07149221931871352
0.7000000476837158,0.32067573194496823,-0.26132527233244573,0.07758260980361342
0.8000001907348633,0.31760446748593374,-0.23522303840844216,0.0850261604372804
0.9000000953674316,0.29591974226499307,-0.2485355545975665,0.07704847214893107
1,0.2948943504552455,-0.2494986647460724,0.05682908973486178
1.1000001430511475,0.29580368651432654,-0.26037486528409204,0.03678494216902095
1.2000000476837158,0.293681437102264,-0.254550725855907,0.006357833313586525
1.3000001907348633,0.29681773576957493,-0.2545300053613886,-0.024748871188705834
1.4000000953674316,0.29343634954367914,-0.2598309890581607,-0.04093506234215738
1.5,0.28640684322556,-0.2529662119181939,-0.054272562681831005
1.6000001430511475,0.28035205561362275,-0.2502248369012907,-0.07400710817154277
1.7000000476837158,0.29402792963022684,-0.24568227436621726,-0.09431177748888331
1.8000001907348633,0.3102152698122902,-0.244562083993614,-0.113189187504247
1.9000000953674316,0.3102420114583513,-0.24595140366415258,-0.1356494079893764
2,0.3043054672065235,-0.24228042350834933,-0.1454718917525497
2.1000001430511475,0.2981887053457397,-0.24511402424964857,-0.15471282918031193
2.200000047683716,0.3061295144414622,-0.2495327720680649,-0.15692040317557598
2.3000001907348633,0.2952813156373093,-0.24367624530706067,-0.14990467558510545
2.4000000953674316,0.2998204994236495,-0.25014646436171617,-0.15700595218470426
2.5,0.3072346544509088,-0.24930732148405355,-0.15629823562932188
2.6000001430511475,0.30869136152805954,-0.2527801052959955,-0.15318109690625192
2.700000047683716,0.3375521394701346,-0.259985350972169,-0.1532154537592305
2.8000001907348633,0.3509927643445421,-0.2647187935736497,-0.1582856377930284
2.9000000953674316,0.3659402033275301,-0.25706062637453186,-0.15444825199918455
3,0.36598682791275916,-0.2771277945514985,-0.1546631351766905
3.1000001430511475,0.3724253913826807,-0.2743438395269848,-0.14796574451369793
3.200000047683716,0.3682335889502726,-0.27307917559722483,-0.1551804349223289
3.3000001907348633,0.3665365549335773,-0.2696468352438508,-0.15874349078038108
3.4000000953674316,0.3649155204861714,-0.28646896957178924,-0.1773724081095054
3.5,0.3774481003168315,-0.28682852081871424,-0.19298212089248068
3.6000001430511475,0.3813550572057567,-0.30416938364491486,-0.20674596817363522
3.700000047683716,0.38563826475159235,-0.32745685845529593,-0.22510329214944136
3.8000001907348633,0.38023972050562627,-0.3350947003779883,-0.2258278517757617
3.9000000953674316,0.37710622626341106,-0.32896224656773754,-0.22891465762702978
4,0.36043032623685534,-0.33619722213023273,-0.22458064848967751
