time,east,north,up,accuracy_latitude,accuracy_longitude,accuracy_altitude
1707822205.8,-3.7310815541921563,3.3275962073311742,0.001300000000000523,0.0247,0.0132,0.0217
1707822205.9,-3.768621016255752,3.3352365450680983,0.0018000000000029104,0.0247,0.0132,0.0217
1707822206.0,-3.80637032974544,3.3430137143581145,0.003299999999995862,0.0305,0.0176,0.0252
1707822206.1,-3.844678777531556,3.349968779789512,0.005099999999998772,0.025,0.0117,0.0221
1707822206.2,-3.882794274669305,3.355972696729123,0.006799999999998363,0.025,0.0117,0.0221
1707822206.3,-3.9207562562880516,3.360784062875232,0.008099999999998886,0.025,0.0117,0.0221
1707822206.4,-3.958344308157603,3.364076927978233,0.008799999999993702,0.025,0.0117,0.0221
1707822206.5,-3.995764056313643,3.366354122980507,0.00919999999999277,0.025,0.0117,0.0221
1707822206.6,-4.033244365599201,3.3671673260867814,0.009000000000000341,0.025,0.0117,0.0221
1707822206.7,-4.070686648106879,3.3670093586081826,0.008499999999997954,0.025,0.0117,0.0221
1707822206.8,-4.108499339541039,3.365891341177808,0.007999999999995566,0.025,0.0117,0.0221
1707822206.9,-4.1468648275219735,3.364029092626272,0.007499999999993179,0.025,0.0117,0.0221
1707822207.0,-4.185952119882942,3.360934244849196,0.006799999999998363,0.0308,0.0161,0.0255
1707822207.1,-4.224926740261749,3.3566835553363275,0.00560000000000116,0.0249,0.0129,0.0222
1707822207.2,-4.262159171399327,3.3520802189779753,0.004699999999999704,0.0249,0.0129,0.0222
1707822207.3,-4.29722478087734,3.34711755844077,0.004199999999997317,0.0249,0.0129,0.0222
1707822207.4,-4.33028060531747,3.3425075475796264,0.004699999999999704,0.0249,0.0129,0.0222
1707822207.5,-4.361849160589746,3.337185564986502,0.004699999999999704,0.0249,0.0129,0.0222
1707822207.6,-4.393245891213811,3.3326923607547867,0.00549999999999784,0.0249,0.0129,0.0222
1707822207.7,-4.425113731198983,3.3278620842250795,0.0062999999999959755,0.0249,0.0129,0.0222
1707822207.8,-4.45788153807404,3.322466678563026,0.006699999999995043,0.0249,0.0129,0.0222
1707822207.9,-4.491640153477267,3.3166930404614554,0.007000000000005002,0.0249,0.0129,0.0222
1707822208.0,-4.5258255137700605,3.310003851923963,0.0069000000000016826,0.0307,0.0178,0.0256
1707822208.1,-4.559730602654908,3.302604915781109,0.006599999999991724,0.0245,0.0148,0.0221
1707822208.2,-4.592685022316692,3.2947420875413576,0.006100000000003547,0.0245,0.0148,0.0221
1707822208.3,-4.624495118043291,3.2862941087838187,0.0053000000000054115,0.0245,0.0148,0.0221
1707822208.4,-4.655425668648425,3.2779173261380117,0.004699999999999704,0.0245,0.0148,0.0221
1707822208.5,-4.685874546864377,3.2697363345685773,0.004199999999997317,0.0245,0.0148,0.0221
1707822208.6,-4.716365676968652,3.261800084675186,0.003900000000001569,0.0245,0.0148,0.0221
1707822208.7,-4.7474490388610535,3.2541775456123725,0.003900000000001569,0.0245,0.0148,0.0221
1707822208.8,-4.7789528077813825,3.246636217246056,0.004099999999993997,0.0245,0.0148,0.0221
1707822208.9,-4.8104608019241395,3.2390826508759987,0.004599999999996385,0.0245,0.0148,0.0221
1707822209.0,-4.841306144464899,3.231252082733073,0.005099999999998772,0.0303,0.0199,0.0254
1707822209.1,-4.871269829244983,3.2229409355286265,0.00560000000000116,0.0241,0.0164,0.0218
1707822209.2,-4.899933561931668,3.21419259282316,0.005899999999996908,0.0241,0.0164,0.0218
1707822209.3,-4.9275684592563085,3.204883574192097,0.005700000000004479,0.0241,0.0164,0.0218
1707822209.4,-4.954639292998339,3.1954421729688254,0.005099999999998772,0.0241,0.0164,0.0218
1707822209.5,-4.98179040535058,3.1860063331235686,0.004400000000003956,0.0241,0.0164,0.0218
1707822209.6,-5.009511215027323,3.176643915639596,0.0036999999999949296,0.0241,0.0164,0.0218
1707822209.7,-5.037934815723156,3.167585198647303,0.003299999999995862,0.0241,0.0164,0.0218
1707822209.8,-5.067034447864012,3.1587767832937796,0.003299999999995862,0.0241,0.0164,0.0218
1707822209.9,-5.096337593625316,3.150070714562259,0.0036999999999949296,0.0241,0.0164,0.0218
1707822210.0,-5.125277372497518,3.1414313929815867,0.004300000000000637,0.0299,0.0215,0.0252
1707822210.1,-5.1533495777397995,3.1326074037882163,0.004899999999992133,0.0238,0.0175,0.0216
1707822210.2,-5.1801211266009535,3.1236721693434326,0.0053000000000054115,0.0238,0.0175,0.0216
1707822210.3,-5.205757506091527,3.114568952835285,0.00549999999999784,0.0238,0.0175,0.0216
1707822210.4,-5.230595323414568,3.1050596927516776,0.005200000000002092,0.0238,0.0175,0.0216
1707822210.5,-5.255176107913037,3.09534573871642,0.004699999999999704,0.0238,0.0175,0.0216
1707822210.6,-5.279997728690087,3.0853903845023813,0.004199999999997317,0.0238,0.0175,0.0216
1707822210.7,-5.305371441726183,3.075478413848843,0.003900000000001569,0.0238,0.0175,0.0216
1707822210.8,-5.331383863661157,3.0658156338322313,0.004099999999993997,0.0238,0.0175,0.0216
1707822210.9,-5.357836410216736,3.056331959342658,0.004599999999996385,0.0238,0.0175,0.0216
1707822211.0,-5.384407262328389,3.0472576678028735,0.00539999999999452,0.0296,0.0225,0.0249
1707822211.1,-5.410823894745298,3.038583859875823,0.006000000000000227,0.0236,0.0181,0.0214
1707822211.2,-5.436593367818473,3.0299056029878892,0.006199999999992656,0.0236,0.0181,0.0214
1707822211.3,-5.461619206447705,3.0211950838801966,0.006100000000003547,0.0236,0.0181,0.0214
1707822211.4,-5.485890143261197,3.0120462582696406,0.00539999999999452,0.0236,0.0181,0.0214
1707822211.5,-5.509690674777337,3.0026704910724407,0.004499999999993065,0.0236,0.0181,0.0214
1707822211.6,-5.53331163554413,2.993146767443185,0.0037999999999982492,0.0236,0.0181,0.0214
1707822211.7,-5.556926258505277,2.983377191843687,0.003199999999992542,0.0236,0.0181,0.0214
1707822211.8,-5.580741578271919,2.9738868428513223,0.0030000000000001137,0.0236,0.0181,0.0214
1707822211.9,-5.604701258936966,2.9646234347379568,0.0030000000000001137,0.0236,0.0181,0.0214
1707822212.0,-5.628577139889121,2.9555847419616827,0.003199999999992542,0.0293,0.0231,0.0247
1707822212.1,-5.651802340562841,2.94678522523757,0.00359999999999161,0.0234,0.0184,0.0213
1707822212.2,-5.674236725338146,2.9388289511281602,0.004199999999997317,0.0234,0.0184,0.0213
1707822212.3,-5.696617590909324,2.9312108631491633,0.004899999999992133,0.0234,0.0184,0.0213
1707822212.4,-5.719743499499903,2.9223813118701334,0.004899999999992133,0.0234,0.0184,0.0213
1707822212.5,-5.744605963813793,2.912572798840441,0.004800000000003024,0.0234,0.0184,0.0213
1707822212.6,-5.771394413452674,2.901031084015314,0.004400000000003956,0.0234,0.0184,0.0213
1707822212.7,-5.7996490063152475,2.887718340966401,0.0037999999999982492,0.0234,0.0184,0.0213
1707822212.8,-5.829045810641776,2.873743686371732,0.00359999999999161,0.0234,0.0184,0.0213
1707822212.9,-5.858968651829025,2.8587077511586387,0.003500000000002501,0.0234,0.0184,0.0213
1707822213.0,-5.888558406747927,2.842828575453776,0.0031000000000034333,0.0292,0.0234,0.0246
1707822213.1,-5.916971444471679,2.8276380093058355,0.0031000000000034333,0.0231,0.0192,0.021
1707822213.2,-5.943639476027263,2.8136500057055835,0.0033999999999991815,0.0231,0.0192,0.021
1707822213.3,-5.9684265910731185,2.8005664283699336,0.0036999999999949296,0.0231,0.0192,0.021
1707822213.4,-5.992098958348832,2.7888222458427094,0.004400000000003956,0.0231,0.0192,0.021
1707822213.5,-6.0151474049761715,2.777489671807183,0.005099999999998772,0.0231,0.0192,0.021
1707822213.6,-6.0382071188073265,2.7658233606021256,0.00549999999999784,0.0231,0.0192,0.021
1707822213.7,-6.061706253027353,2.7535385270729686,0.005799999999993588,0.0231,0.0192,0.021
1707822213.8,-6.085531431646328,2.740173497588278,0.00560000000000116,0.0231,0.0192,0.021
1707822213.9,-6.1096256144134395,2.726026413384651,0.005200000000002092,0.0231,0.0192,0.021
1707822214.0,-6.1336367015314135,2.7112863910356695,0.004699999999999704,0.0286,0.0243,0.0243
1707822214.1,-6.157145694659766,2.696660951897141,0.003900000000001569,0.0224,0.0202,0.0206
1707822214.2,-6.1802948417217305,2.6823625733024183,0.003199999999992542,0.0224,0.0202,0.0206
1707822214.3,-6.2028799251450915,2.6683845821639984,0.0027000000000043656,0.0224,0.0202,0.0206
1707822214.4,-6.225033334336709,2.6550896392044847,0.002600000000001046,0.0224,0.0202,0.0206
1707822214.5,-6.246926893888801,2.6424666174219813,0.0030000000000001137,0.0224,0.0202,0.0206
1707822214.6,-6.268673275839525,2.6300471750510623,0.0036999999999949296,0.0224,0.0202,0.0206
1707822214.7,-6.2903781100776675,2.617783476032123,0.004599999999996385,0.0224,0.0202,0.0206
1707822214.8,-6.311866754972083,2.6052405518213395,0.005200000000002092,0.0224,0.0202,0.0206
1707822214.9,-6.332978653190364,2.592436199677534,0.00539999999999452,0.0224,0.0202,0.0206
1707822215.0,-6.353656764593684,2.5795050284424677,0.005200000000002092,0.028,0.0255,0.0239
1707822215.1,-6.373760249330328,2.566247907665439,0.004400000000003956,0.0219,0.0212,0.0203
1707822215.2,-6.393487691566577,2.5528406063297355,0.003299999999995862,0.0219,0.0212,0.0203
1707822215.3,-6.412944721191221,2.5393932565619943,0.0018999999999920192,0.0219,0.0212,0.0203
1707822215.4,-6.432229926167653,2.5259025196955305,0.0005000000000023874,0.0219,0.0212,0.0203
1707822215.5,-6.451565129301524,2.5126053511941087,-0.0005000000000023874,0.0219,0.0212,0.0203
1707822215.6,-6.470879910722967,2.499377153970155,-0.0011000000000080945,0.0219,0.0212,0.0203
1707822215.7,-6.490264407782542,2.48660061437758,-0.0009000000000014552,0.0219,0.0212,0.0203
1707822215.8,-6.50962496219499,2.4741700478353423,-0.00010000000000331966,0.0219,0.0212,0.0203
1707822215.9,-6.528755243300937,2.4618173526152716,0.0010000000000047748,0.0219,0.0212,0.0203
1707822216.0,-6.547692573758518,2.449659337469731,0.001999999999995339,0.0274,0.0266,0.0236
1707822216.1,-6.566379913372913,2.437482410525303,0.0027999999999934744,0.0215,0.022,0.02
1707822216.2,-6.5849404972103525,2.4250117948433827,0.003199999999992542,0.0215,0.022,0.02
1707822216.3,-6.603439815630544,2.412230804874636,0.0030000000000001137,0.0215,0.022,0.02
1707822216.4,-6.621781393477287,2.398923624619027,0.002300000000005298,0.0215,0.022,0.02
1707822216.5,-6.639917345008376,2.3855864062702787,0.001599999999996271,0.0215,0.022,0.02
1707822216.6,-6.657658944965857,2.3723815712213834,0.0010999999999938836,0.0215,0.022,0.02
1707822216.7,-6.67483084748685,2.3594047887609753,0.0005999999999914962,0.0215,0.022,0.02
1707822216.8,-6.691580230396697,2.3470209458612112,0.0005999999999914962,0.0215,0.022,0.02
1707822216.9,-6.7080106110009705,2.3350487107455002,0.0007999999999981355,0.0215,0.022,0.02
1707822217.0,-6.724438878910039,2.3234179983039533,0.0010999999999938836,0.0269,0.0276,0.0232
1707822217.1,-6.74120797946856,2.3117027393298035,0.001300000000000523,0.0211,0.0226,0.0198
1707822217.2,-6.7584334011936775,2.2995836594915238,0.001300000000000523,0.0211,0.0226,0.0198
1707822217.3,-6.776220069910427,2.28719091654706,0.0014999999999929514,0.0211,0.0226,0.0198
1707822217.4,-6.794342641598491,2.2744866868986375,0.0016999999999995907,0.0211,0.0226,0.0198
1707822217.5,-6.812341978444299,2.2614242454884943,0.0018000000000029104,0.0211,0.0226,0.0198
1707822217.6,-6.8298892193459375,2.2483351053595406,0.001999999999995339,0.0211,0.0226,0.0198
1707822217.7,-6.846574520191566,2.235202580254798,0.0020999999999986585,0.0211,0.0226,0.0198
1707822217.8,-6.862362670906268,2.2223236940402207,0.0020999999999986585,0.0211,0.0226,0.0198
1707822217.9,-6.877477606934905,2.2098041312968517,0.001999999999995339,0.0211,0.0226,0.0198
1707822218.0,-6.892170727640126,2.1974425360320815,0.0016999999999995907,0.0266,0.0283,0.023
1707822218.1,-6.906985674724132,2.1855926710467477,0.001599999999996271,0.0209,0.023,0.0196
1707822218.2,-6.922235112910828,2.1738774120725974,0.0016999999999995907,0.0209,0.023,0.0196
1707822218.3,-6.937881719598072,2.162110981202735,0.0018000000000029104,0.0209,0.023,0.0196
1707822218.4,-6.954011407081973,2.1506493618263947,0.002300000000005298,0.0209,0.023,0.0196
1707822218.5,-6.970492489963433,2.1393657362676057,0.003299999999995862,0.0209,0.023,0.0196
1707822218.6,-6.98677780549356,2.1278240200271896,0.004099999999993997,0.0209,0.023,0.0196
1707822218.7,-7.00302368583833,2.116226681514889,0.005200000000002092,0.0209,0.023,0.0196
1707822218.8,-7.018886481757313,2.1040019192185,0.005700000000004479,0.0209,0.023,0.0196
1707822218.9,-7.034457034776807,2.090990650411714,0.005799999999993588,0.0209,0.023,0.0196
1707822219.0,-7.0499670268347625,2.0772629616197076,0.005700000000004479,0.0264,0.0287,0.0228
1707822219.1,-7.065637576169133,2.0626775709132175,0.004899999999992133,0.0206,0.0235,0.0193
1707822219.2,-7.0820059872364105,2.0474024575250294,0.004400000000003956,0.0206,0.0235,0.0193
1707822219.3,-7.098546223007894,2.0313119154886583,0.0037999999999982492,0.0206,0.0235,0.0193
1707822219.4,-7.115496302723236,2.0153125951953266,0.0036999999999949296,0.0206,0.0235,0.0193
1707822219.5,-7.132279487188537,1.999410057315405,0.0037999999999982492,0.0206,0.0235,0.0193
1707822219.6,-7.148541564135292,1.9843296240017463,0.004300000000000637,0.0206,0.0235,0.0193
1707822219.7,-7.164447316174333,1.9707142921706413,0.00539999999999452,0.0206,0.0235,0.0193
1707822219.8,-7.179327049666281,1.9579199539039562,0.006399999999999295,0.0206,0.0235,0.0193
1707822219.9,-7.193552581945094,1.9460567384977503,0.00740000000000407,0.0206,0.0235,0.0193
1707822220.0,-7.207177432046919,1.9344460502722225,0.008300000000005525,0.0259,0.0293,0.0225
1707822220.1,-7.220023437629883,1.9219631987094958,0.008700000000004593,0.0198,0.0244,0.0189
1707822220.2,-7.232767334370747,1.908741675988333,0.008899999999997021,0.0198,0.0244,0.0189
1707822220.3,-7.245115470962545,1.8942486187343697,0.008399999999994634,0.0198,0.0244,0.0189
1707822220.4,-7.257241784748693,1.8787076284522757,0.00740000000000407,0.0198,0.0244,0.0189
1707822220.5,-7.269461052868331,1.862831791414098,0.006500000000002615,0.0198,0.0244,0.0189
1707822220.6,-7.281586662422744,1.8467401362529507,0.00560000000000116,0.0198,0.0244,0.0189
1707822220.7,-7.293999585478477,1.8313815894569354,0.0053000000000054115,0.0198,0.0244,0.0189
1707822220.8,-7.306733623311014,1.8171521842626135,0.005799999999993588,0.0198,0.0244,0.0189
1707822220.9,-7.319627514524194,1.8040129832397902,0.0069000000000016826,0.0198,0.0244,0.0189
1707822221.0,-7.332808719070711,1.792073008928549,0.009000000000000341,0.025,0.0303,0.022
1707822221.1,-7.34568923038487,1.780893952703093,0.01099999999999568,0.0189,0.0253,0.0183
1707822221.2,-7.358043000606573,1.7696603880381732,0.01290000000000191,0.0189,0.0253,0.0183
1707822221.3,-7.369636235438625,1.7579773905761376,0.014200000000002433,0.0189,0.0253,0.0183
1707822221.4,-7.380122468825645,1.7452497987526563,0.014499999999998181,0.0189,0.0253,0.0183
1707822221.5,-7.3897369033603155,1.731529896172929,0.013800000000003365,0.0189,0.0253,0.0183
1707822221.6,-7.398792203542566,1.716987891857517,0.012299999999996203,0.0189,0.0253,0.0183
1707822221.7,-7.407684833753196,1.7019819919069852,0.010300000000000864,0.0189,0.0253,0.0183
1707822221.8,-7.416952802120498,1.6870884510402882,0.008399999999994634,0.0189,0.0253,0.0183
1707822221.9,-7.426882717914056,1.672696627283551,0.007199999999997431,0.0189,0.0253,0.0183
1707822222.0,-7.437588661579502,1.6592270277578827,0.007000000000005002,0.0239,0.0313,0.0214
1707822222.1,-7.448972045041455,1.6468454089847377,0.007899999999992247,0.0181,0.0261,0.0178
1707822222.2,-7.460066002418871,1.6354249504575675,0.00919999999999277,0.0181,0.0261,0.0178
1707822222.3,-7.4709747555290225,1.6255663793645831,0.011300000000005639,0.0181,0.0261,0.0178
1707822222.4,-7.481564506221614,1.615960334036988,0.013599999999996726,0.0181,0.0261,0.0178
1707822222.5,-7.491450761719372,1.6046266475843292,0.01470000000000482,0.0181,0.0261,0.0178
1707822222.6,-7.501659540457406,1.5909178712988545,0.015199999999992997,0.0181,0.0261,0.0178
1707822222.7,-7.511652834251429,1.5739173402045774,0.014299999999991542,0.0181,0.0261,0.0178
1707822222.8,-7.521572891416628,1.5541957469347922,0.012399999999999523,0.0181,0.0261,0.0178
1707822222.9,-7.531990113173278,1.533083584837936,0.010499999999993292,0.0181,0.0261,0.0178
1707822223.0,-7.542293958884013,1.5111993797763308,0.008399999999994634,0.0229,0.0322,0.0209
1707822223.1,-7.553176656651834,1.489915899780004,0.00740000000000407,0.017,0.027,0.0171
1707822223.2,-7.56430300723322,1.4701253338174625,0.00730000000000075,0.017,0.027,0.0171
1707822223.3,-7.575206126713468,1.4522214909986484,0.007999999999995566,0.017,0.027,0.0171
1707822223.4,-7.586145160276392,1.4364057251932383,0.009699999999995157,0.017,0.027,0.0171
1707822223.5,-7.596384219691172,1.4217880722669891,0.011600000000001387,0.017,0.027,0.0171
1707822223.6,-7.605900770494183,1.4075553291136271,0.013199999999997658,0.017,0.027,0.0171
1707822223.7,-7.615104656741273,1.3929109781762121,0.014799999999993929,0.017,0.027,0.0171
1707822223.8,-7.623321959626627,1.3765545592459358,0.015199999999992997,0.017,0.027,0.0171
1707822223.9,-7.631256878632805,1.358617341790231,0.015000000000000568,0.017,0.027,0.0171
1707822224.0,-7.638917863924697,1.339564333861349,0.014499999999998181,0.0216,0.033,0.0202
1707822224.1,-7.646271114114831,1.3199183870794673,0.013499999999993406,0.0159,0.0278,0.0164
1707822224.2,-7.653941958315049,1.3008053065025285,0.01290000000000191,0.0159,0.0278,0.0164
1707822224.3,-7.661661392209237,1.2824976421119405,0.012599999999991951,0.0159,0.0278,0.0164
1707822224.4,-7.6695301164559915,1.265038780298781,0.012599999999991951,0.0159,0.0278,0.0164
1707822224.5,-7.677717138720593,1.248351962158015,0.013099999999994338,0.0159,0.0278,0.0164
1707822224.6,-7.685721773420895,1.231824226035913,0.013700000000000045,0.0159,0.0278,0.0164
